frame_idx,class,x1,y1,x2,y2,confidence
5510,player,1597.1,598.9,1673.1,750.7,0.478
5510,player,557.0,493.5,635.7,672.6,0.473
5510,player,925.9,521.5,979.2,721.0,0.384
5510,player,927.5,521.6,972.9,649.5,0.323
5510,player,556.9,494.6,620.8,646.7,0.313
5510,player,957.4,970.1,1001.3,1079.2,0.193
5510,player,990.0,521.3,1043.9,678.6,0.19
5510,player,989.4,521.4,1030.7,642.7,0.186
5510,player,931.2,525.9,1008.5,739.4,0.154
5510,player,312.7,124.4,337.1,167.9,0.152
5510,player,966.2,531.2,1023.6,723.2,0.142
5510,player,1598.0,613.1,1661.1,724.0,0.141
5510,ball,61.4,512.5,86.8,541.1,0.534
5510,ball,106.0,552.9,124.1,571.6,0.108
5511,player,1067.4,493.0,1130.2,662.4,0.888
5511,player,1428.8,482.2,1495.8,642.8,0.796
5511,player,1147.1,489.8,1194.4,647.3,0.772
5511,player,1704.5,693.2,1800.8,888.8,0.603
5511,player,1306.0,463.8,1353.3,583.9,0.517
5511,player,1041.4,263.6,1086.4,376.7,0.494
5511,player,1597.1,597.0,1670.4,750.6,0.477
5511,player,925.2,521.8,985.9,735.9,0.433
5511,player,557.7,495.9,634.7,674.3,0.361
5511,player,927.2,521.2,977.4,681.5,0.298
5511,player,930.0,526.1,1006.4,739.9,0.283
5511,player,991.3,520.2,1044.6,678.5,0.279
5511,player,989.7,521.0,1032.3,645.5,0.235
5511,player,957.4,970.2,1001.7,1079.3,0.198
5511,player,1597.6,610.1,1662.5,731.4,0.155
5511,player,967.2,531.1,1022.7,723.3,0.155
5511,player,558.8,495.9,621.5,626.1,0.149
5511,player,312.7,124.4,337.1,167.9,0.142
5511,player,941.5,552.9,999.7,683.6,0.112
5511,player,1298.1,476.1,1349.0,599.2,0.107
5511,ball,62.7,511.3,87.9,539.2,0.582
5511,ball,60.5,506.4,88.8,543.4,0.102
5512,player,1065.6,493.1,1130.4,663.5,0.869
5512,player,1428.9,480.9,1495.0,643.5,0.823
5512,player,1147.3,489.4,1194.0,646.9,0.75
5512,player,1706.1,693.3,1800.8,887.3,0.59
5512,player,1041.3,263.3,1086.4,377.0,0.528
5512,player,1596.9,594.4,1671.2,751.6,0.517
5512,player,560.9,495.0,636.4,670.5,0.473
5512,player,1308.5,464.4,1354.6,585.7,0.464
5512,player,923.6,521.0,984.1,736.0,0.451
5512,player,926.1,520.9,977.0,679.6,0.293
5512,player,929.5,523.3,1009.3,739.8,0.255
5512,player,991.5,520.0,1043.7,677.4,0.25
5512,player,989.7,520.8,1031.2,643.1,0.221
5512,player,957.4,970.2,1001.8,1079.3,0.162
5512,player,961.6,532.0,1022.6,727.4,0.153
5512,player,312.7,124.5,337.0,167.8,0.146
5512,ball,63.9,511.8,90.2,539.1,0.565
5513,player,1065.5,494.8,1129.4,660.9,0.859
5513,player,1427.3,478.3,1493.6,642.9,0.798
5513,player,1147.0,489.3,1193.9,646.2,0.753
5513,player,1704.7,693.0,1800.1,891.5,0.567
5513,player,1305.8,464.1,1356.5,596.9,0.556
5513,player,1041.3,263.5,1086.6,376.0,0.503
5513,player,561.8,494.3,629.5,658.2,0.494
5513,player,1597.4,593.3,1671.7,751.8,0.453
5513,player,922.8,521.2,982.7,730.3,0.441
5513,player,925.0,520.9,977.2,678.5,0.323
5513,player,930.8,522.6,1010.6,739.9,0.253
5513,player,991.8,521.4,1044.7,676.4,0.219
5513,player,989.4,521.6,1031.2,642.1,0.215
5513,player,957.4,535.4,1018.1,734.4,0.193
5513,player,312.8,124.4,337.1,167.8,0.149
5513,player,1702.2,690.9,1833.9,897.4,0.146
5513,player,957.5,970.4,1002.2,1079.4,0.142
5513,ball,66.2,513.1,91.5,538.9,0.607
5514,player,1063.0,496.0,1130.8,663.1,0.87
5514,player,1427.8,478.4,1493.0,641.2,0.793
5514,player,1146.5,489.3,1193.5,647.5,0.759
5514,player,1307.7,464.0,1358.2,598.9,0.651
5514,player,1598.7,592.8,1672.5,753.5,0.525
5514,player,1041.4,263.4,1086.5,376.2,0.509
5514,player,922.3,520.7,986.1,735.2,0.493
5514,player,1699.2,693.0,1800.0,895.9,0.473
5514,player,563.3,494.5,626.1,651.0,0.462
5514,player,924.4,520.3,978.5,693.5,0.307
5514,player,928.5,520.8,1010.6,739.5,0.263
5514,player,990.1,522.9,1030.6,643.4,0.209
5514,player,960.8,534.2,1018.0,732.7,0.203
5514,player,993.0,522.2,1045.5,677.6,0.182
5514,player,957.6,970.1,1002.3,1079.4,0.173
5514,player,924.6,521.0,974.7,650.8,0.173
5514,player,563.4,494.6,622.5,606.5,0.153
5514,player,312.8,124.4,337.0,167.8,0.137
5514,ball,68.6,514.3,95.4,540.5,0.644
5515,player,1062.8,499.2,1132.9,665.2,0.87
5515,player,1427.6,477.2,1493.8,640.1,0.772
5515,player,1146.6,490.2,1191.5,646.4,0.734
5515,player,1310.7,464.6,1360.3,599.4,0.687
5515,player,562.4,493.8,625.0,653.0,0.583
5515,player,1598.2,593.2,1671.1,756.6,0.555
5515,player,1705.5,695.7,1797.7,890.1,0.503
5515,player,922.2,520.6,985.3,728.2,0.503
5515,player,1041.4,263.5,1086.4,375.8,0.493
5515,player,1598.0,595.9,1659.0,717.4,0.273
5515,player,930.0,521.0,1012.1,739.7,0.232
5515,player,989.7,522.9,1030.0,642.1,0.199
5515,player,957.6,970.0,1002.2,1079.4,0.197
5515,player,957.4,536.0,1017.4,732.6,0.195
5515,player,993.2,522.1,1045.3,677.7,0.175
5515,player,924.4,521.2,974.5,651.3,0.163
5515,player,312.8,124.4,336.9,167.7,0.126
5515,ball,71.1,516.7,97.7,542.9,0.662
5516,player,1064.5,500.4,1134.5,666.6,0.864
5516,player,1428.3,476.0,1493.4,640.3,0.773
5516,player,1146.3,490.9,1190.1,645.7,0.715
5516,player,1312.2,465.5,1359.9,604.5,0.698
5516,player,563.3,491.0,628.5,659.3,0.678
5516,player,923.3,520.1,982.9,730.8,0.494
5516,player,1706.9,707.6,1795.2,890.4,0.466
5516,player,1041.4,263.6,1086.3,375.2,0.454
5516,player,1596.7,592.4,1668.9,755.1,0.416
5516,player,925.8,520.3,976.8,688.6,0.382
5516,player,963.6,531.7,1023.1,725.7,0.225
5516,player,1598.3,594.1,1662.7,720.2,0.219
5516,player,957.6,970.0,1002.2,1079.3,0.205
5516,player,989.4,522.0,1030.3,646.8,0.191
5516,player,991.7,522.3,1045.2,678.8,0.182
5516,player,933.5,523.4,1009.2,738.8,0.159
5516,player,312.8,124.4,337.0,167.8,0.134
5516,player,1686.9,693.1,1799.5,906.5,0.122
5516,player,967.3,526.9,1024.5,673.1,0.118
5516,player,983.1,525.0,1025.3,628.4,0.101
5516,ball,78.3,510.4,109.0,541.2,0.163
5517,player,1063.8,501.5,1134.0,668.4,0.872
5517,player,1428.1,472.1,1493.0,641.1,0.791
5517,player,1146.2,490.6,1190.7,646.3,0.725
5517,player,562.5,490.5,635.8,675.0,0.683
5517,player,1312.2,465.6,1365.4,598.1,0.656
5517,player,1041.4,263.4,1086.2,375.7,0.483
5517,player,1599.1,595.4,1669.3,756.8,0.464
5517,player,920.5,519.9,982.9,721.1,0.458
5517,player,1707.5,701.1,1796.0,891.4,0.44
5517,player,924.0,520.2,974.4,649.2,0.271
5517,player,1597.1,601.4,1657.8,720.7,0.27
5517,player,957.7,969.9,1002.2,1079.4,0.24
5517,player,989.5,522.2,1031.1,647.8,0.23
5517,player,964.3,530.4,1023.3,725.7,0.218
5517,player,989.4,522.5,1044.3,678.1,0.191
5517,player,929.9,521.9,1010.9,738.8,0.154
5517,player,918.2,519.8,975.6,683.0,0.138
5517,player,312.8,124.4,337.0,167.8,0.135
5517,player,967.0,527.7,1024.9,668.5,0.111
5517,player,981.9,525.1,1026.3,635.8,0.106
5517,ball,103.2,495.6,130.0,524.5,0.61
5518,player,1061.7,501.1,1135.3,666.9,0.858
5518,player,1428.7,470.8,1493.7,640.0,0.786
5518,player,1145.8,490.6,1189.8,645.3,0.719
5518,player,1313.7,465.8,1366.4,604.2,0.714
5518,player,563.6,492.7,637.2,672.8,0.713
5518,player,919.3,519.4,979.2,714.6,0.537
5518,player,1041.4,263.5,1086.2,375.7,0.489
5518,player,1708.1,701.1,1795.5,887.4,0.446
5518,player,1596.5,596.0,1666.0,757.3,0.38
5518,player,958.0,529.1,1017.8,732.3,0.308
5518,player,957.8,969.8,1001.9,1079.2,0.246
5518,player,922.5,519.9,973.6,660.8,0.244
5518,player,991.8,521.4,1032.7,645.1,0.218
5518,player,1596.3,604.3,1657.3,720.0,0.196
5518,player,942.5,525.1,1012.1,738.9,0.177
5518,player,995.0,521.7,1043.4,678.5,0.162
5518,player,312.8,124.4,337.0,167.8,0.147
5518,player,1620.3,609.1,1661.8,755.9,0.117
5518,ball,123.8,481.4,152.2,513.0,0.664
5518,ball,145.6,679.8,165.7,700.3,0.181
5518,ball,113.0,543.7,128.2,561.4,0.105
5519,player,1061.5,498.9,1136.0,666.3,0.829
5519,player,1317.0,465.7,1366.4,610.0,0.771
5519,player,1429.2,469.3,1494.3,638.4,0.77
5519,player,1144.6,490.7,1188.3,644.0,0.687
5519,player,1710.6,702.3,1794.4,876.9,0.584
5519,player,563.9,495.0,639.4,673.7,0.571
5519,player,919.4,519.6,978.0,711.7,0.514
5519,player,1041.4,263.5,1086.2,375.6,0.476
5519,player,1595.1,595.1,1668.2,757.8,0.406
5519,player,922.3,520.0,975.0,658.8,0.282
5519,player,957.8,970.0,1001.9,1079.2,0.225
5519,player,992.4,521.7,1032.0,645.1,0.206
5519,player,947.5,521.0,1011.2,740.1,0.174
5519,player,960.9,532.2,1017.2,727.9,0.161
5519,player,998.4,522.3,1042.6,678.6,0.153
5519,player,1594.0,602.4,1652.4,716.5,0.148
5519,player,1619.9,615.1,1664.5,756.1,0.13
5519,player,312.9,124.4,336.8,167.6,0.129
5519,ball,150.3,468.8,180.7,499.7,0.62
5520,player,1067.4,494.7,1136.1,650.1,0.804
5520,player,1317.3,466.8,1369.3,611.3,0.793
5520,player,1428.3,469.4,1495.8,638.6,0.778
5520,player,1143.7,491.6,1187.6,642.3,0.711
5520,player,918.7,519.6,977.0,717.8,0.532
5520,player,1708.7,699.7,1793.7,876.4,0.498
5520,player,1041.3,263.5,1086.3,375.6,0.473
5520,player,566.5,494.6,640.7,674.6,0.427
5520,player,1590.1,592.4,1671.7,754.0,0.406
5520,player,944.5,525.0,1011.5,741.2,0.265
5520,player,957.8,969.8,1001.9,1079.3,0.247
5520,player,922.0,520.2,972.6,660.8,0.21
5520,player,992.4,521.6,1032.2,641.1,0.185
5520,player,565.8,495.3,629.4,643.7,0.159
5520,player,1591.9,597.3,1662.9,724.2,0.153
5520,player,959.1,521.1,1023.8,735.7,0.147
5520,player,313.0,124.5,336.8,167.6,0.121
5520,ball,177.0,451.4,210.2,484.3,0.572
5521,player,1428.1,469.1,1496.7,635.8,0.793
5521,player,1071.5,488.5,1136.3,659.3,0.776
5521,player,1316.6,468.8,1371.4,609.9,0.767
5521,player,1143.3,490.9,1187.6,646.3,0.695
5521,player,917.3,519.6,977.2,708.7,0.512
5521,player,566.2,495.7,642.0,674.3,0.505
5521,player,1706.4,698.9,1795.5,872.5,0.479
5521,player,1041.3,263.7,1086.3,375.9,0.471
5521,player,1589.0,592.2,1672.8,754.7,0.38
5521,player,919.6,520.1,972.9,665.7,0.26
5521,player,957.8,969.7,1001.7,1079.1,0.246
5521,player,945.9,523.3,1009.7,739.4,0.191
5521,player,1590.3,597.5,1662.4,722.4,0.178
5521,player,991.0,521.8,1032.0,641.7,0.171
5521,player,960.1,524.3,1019.7,734.6,0.167
5521,player,313.0,124.4,336.8,167.6,0.12
5521,ball,208.4,438.2,242.0,469.3,0.729
5522,player,1427.7,469.7,1497.0,633.7,0.8
5522,player,1317.4,470.4,1373.0,608.7,0.776
5522,player,1073.8,486.4,1139.7,650.5,0.77
5522,player,566.5,492.8,639.7,671.9,0.697
5522,player,1143.1,490.9,1187.6,647.9,0.686
5522,player,916.6,520.2,977.9,712.8,0.587
5522,player,1041.3,263.3,1086.4,377.3,0.546
5522,player,1702.6,699.9,1792.8,873.8,0.534
5522,player,1589.5,593.7,1669.5,757.1,0.346
5522,player,957.7,969.7,1001.7,1079.2,0.25
5522,player,1591.1,606.6,1659.4,718.0,0.211
5522,player,943.7,525.0,1017.1,740.6,0.205
5522,player,991.2,521.4,1033.4,644.2,0.18
5522,player,965.6,529.9,1026.2,728.4,0.159
5522,player,312.9,124.5,337.0,167.7,0.135
5522,ball,242.9,424.0,278.2,455.3,0.705
5523,player,1073.9,484.4,1139.9,640.7,0.817
5523,player,1427.8,468.9,1499.3,631.5,0.809
5523,player,1319.6,470.5,1373.7,606.9,0.757
5523,player,1141.6,489.5,1186.9,653.3,0.713
5523,player,567.4,494.2,640.0,674.6,0.678
5523,player,917.7,521.1,977.7,682.2,0.547
5523,player,1041.3,263.3,1086.4,376.9,0.544
5523,player,1595.9,593.8,1668.8,757.4,0.509
5523,player,1688.7,697.0,1793.0,897.6,0.477
5523,player,1697.9,700.3,1790.7,857.4,0.348
5523,player,957.7,969.6,1001.6,1079.1,0.304
5523,player,948.4,526.5,1021.8,736.8,0.254
5523,player,967.9,522.7,1027.8,711.2,0.224
5523,player,1597.8,620.9,1647.5,706.3,0.201
5523,player,917.6,520.9,984.6,737.8,0.181
5523,player,989.1,521.8,1033.2,642.4,0.158
5523,player,312.9,124.5,336.9,167.7,0.131
5523,ball,280.0,410.6,313.0,440.9,0.68
5524,player,1428.0,468.5,1499.8,630.3,0.79
5524,player,1075.5,480.1,1141.4,641.9,0.776
5524,player,1320.2,471.2,1373.5,608.0,0.743
5524,player,568.2,493.2,638.2,673.7,0.727
5524,player,1141.4,489.1,1187.4,650.8,0.727
5524,player,915.2,522.5,974.5,687.2,0.601
5524,player,1683.7,696.8,1790.6,901.1,0.52
5524,player,1041.3,263.4,1086.3,376.2,0.515
5524,player,1597.1,593.9,1667.2,757.1,0.458
5524,player,957.6,969.7,1001.6,1079.1,0.301
5524,player,1598.9,612.8,1646.7,711.2,0.223
5524,player,989.8,523.1,1032.2,637.6,0.214
5524,player,967.7,528.6,1027.1,687.2,0.21
5524,player,1692.2,705.9,1789.2,846.7,0.203
5524,player,1598.7,599.0,1662.4,724.6,0.16
5524,player,950.6,529.2,1024.1,737.6,0.142
5524,player,312.9,124.5,336.9,167.7,0.133
5524,ball,321.7,396.4,359.2,422.7,0.238
5525,player,1073.7,477.6,1141.7,646.5,0.785
5525,player,1428.0,469.5,1500.1,633.8,0.783
5525,player,1138.9,490.4,1186.7,646.7,0.711
5525,player,1321.5,472.3,1376.0,614.6,0.677
5525,player,567.5,493.6,640.8,677.6,0.649
5525,player,914.2,524.6,975.6,697.9,0.615
5525,player,1597.7,593.9,1668.5,757.0,0.603
5525,player,1676.3,696.2,1788.2,901.7,0.577
5525,player,1041.3,263.2,1086.4,376.3,0.539
5525,player,957.5,969.9,1001.5,1079.1,0.249
5525,player,962.8,525.3,1024.8,699.0,0.227
5525,player,1599.1,607.3,1654.0,710.5,0.223
5525,player,991.0,524.5,1031.3,634.7,0.218
5525,player,947.1,526.8,1024.3,736.8,0.191
5525,player,979.1,526.6,1033.3,680.8,0.17
5525,player,1441.6,473.6,1500.6,613.5,0.14
5525,player,313.0,124.5,336.9,167.7,0.117
5525,ball,372.5,380.9,406.1,409.7,0.536
5526,player,1072.3,470.7,1142.5,641.9,0.803
5526,player,1428.5,471.2,1501.2,632.3,0.79
5526,player,1134.7,489.7,1186.0,650.8,0.785
5526,player,1324.3,472.2,1378.7,622.4,0.704
5526,player,912.2,524.2,976.5,718.6,0.689
5526,player,568.9,495.0,641.2,679.1,0.685
5526,player,1596.5,594.1,1669.6,758.3,0.635
5526,player,1682.2,701.6,1783.5,867.7,0.499
5526,player,1041.3,263.5,1086.3,375.9,0.493
5526,player,990.0,524.6,1032.6,636.8,0.245
5526,player,957.6,970.0,1001.6,1079.2,0.241
5526,player,963.7,526.5,1022.5,700.8,0.197
5526,player,978.0,528.3,1026.8,688.9,0.16
5526,player,986.0,526.2,1034.3,671.9,0.16
5526,player,1598.4,616.6,1643.3,699.1,0.117
5526,player,1442.6,473.6,1503.3,614.6,0.117
5526,player,313.0,124.5,336.9,167.7,0.112
5526,ball,414.4,364.6,457.2,402.5,0.655
5527,player,1428.9,470.6,1502.8,632.7,0.805
5527,player,904.9,526.7,975.1,720.2,0.756
5527,player,1074.8,467.3,1148.2,639.0,0.741
5527,player,1133.8,491.6,1184.3,648.3,0.73
5527,player,568.6,495.3,640.6,682.5,0.692
5527,player,1324.3,475.7,1380.2,633.4,0.645
5527,player,1595.6,595.9,1674.1,758.7,0.615
5527,player,1041.3,263.3,1086.2,376.8,0.563
5527,player,1675.5,705.5,1780.5,866.2,0.458
5527,player,957.5,969.6,1001.7,1079.1,0.297
5527,player,990.9,524.8,1031.6,634.3,0.205
5527,player,960.8,528.9,1024.3,713.4,0.194
5527,player,976.6,529.7,1027.2,685.1,0.155
5527,player,949.1,531.4,1016.8,740.8,0.15
5527,player,986.1,527.9,1032.8,676.4,0.136
5527,player,1657.6,702.9,1784.4,901.4,0.132
5527,player,312.9,124.5,336.9,167.7,0.119
5527,ball,470.3,353.6,506.5,385.2,0.615
5528,player,1428.9,471.3,1504.0,632.4,0.834
5528,player,1322.3,479.5,1383.2,635.8,0.719
5528,player,1131.1,490.4,1182.9,652.1,0.712
5528,player,907.0,528.8,976.6,708.5,0.707
5528,player,1080.5,467.4,1152.0,637.1,0.667
5528,player,567.1,491.5,643.3,682.7,0.628
5528,player,1041.3,263.4,1086.2,377.1,0.585
5528,player,1595.7,596.8,1675.1,759.6,0.535
5528,player,1646.7,709.0,1781.3,861.4,0.355
5528,player,957.6,969.6,1001.7,1079.1,0.304
5528,player,991.3,525.4,1032.1,632.5,0.207
5528,player,960.3,530.9,1017.6,722.7,0.163
5528,player,945.7,536.8,1020.0,738.6,0.157
5528,player,1690.0,714.5,1775.3,836.6,0.146
5528,player,991.1,527.3,1036.4,665.9,0.13
5528,player,957.2,531.5,999.8,647.0,0.124
5528,player,313.0,124.5,336.9,167.7,0.114
5528,player,952.8,531.1,1022.0,684.1,0.104
5529,player,1428.9,473.6,1505.1,632.3,0.815
5529,player,1322.8,482.8,1386.4,636.2,0.727
5529,player,1130.6,495.0,1182.6,651.3,0.663
5529,player,1082.6,460.7,1155.9,634.2,0.662
5529,player,903.4,530.6,977.3,703.4,0.657
5529,player,1041.2,263.2,1086.2,377.8,0.633
5529,player,567.4,506.2,643.7,681.8,0.577
5529,player,1593.3,597.5,1677.0,759.1,0.406
5529,player,957.6,969.8,1001.8,1079.2,0.25
5529,player,1647.3,717.6,1772.6,873.2,0.247
5529,player,945.8,530.1,1007.3,738.8,0.196
5529,player,957.0,529.7,1017.2,721.0,0.175
5529,player,954.1,530.7,1004.8,702.6,0.174
5529,player,993.2,525.3,1034.2,632.5,0.167
5529,player,1682.6,718.5,1767.0,854.7,0.141
5529,player,1100.2,475.8,1177.3,635.6,0.132
5529,player,1449.3,476.9,1508.3,608.7,0.122
5529,player,313.0,124.4,336.8,167.7,0.117
5529,player,566.5,496.1,631.2,655.6,0.116
5529,player,957.6,530.9,1000.4,649.8,0.116
5529,player,1711.3,718.6,1770.5,828.6,0.109
5529,player,959.6,530.0,996.6,594.7,0.108
5530,player,1430.3,475.9,1507.3,632.1,0.778
5530,player,1321.1,486.2,1392.0,637.5,0.705
5530,player,1083.9,456.3,1156.0,631.9,0.687
5530,player,900.2,530.9,978.5,713.3,0.676
5530,player,564.4,493.1,641.4,680.1,0.662
5530,player,1041.1,262.9,1086.2,379.4,0.655
5530,player,1595.2,597.7,1679.8,760.7,0.431
5530,player,1127.2,500.9,1182.4,637.1,0.347
5530,player,1096.9,463.3,1180.2,641.9,0.255
5530,player,1653.7,721.2,1767.4,900.7,0.238
5530,player,1668.0,737.3,1764.2,876.1,0.222
5530,player,957.5,970.0,1001.7,1079.2,0.212
5530,player,1130.2,505.7,1182.3,602.0,0.208
5530,player,954.1,528.0,1024.0,732.7,0.191
5530,player,955.8,529.3,1005.7,682.9,0.16
5530,player,1684.7,745.6,1760.1,857.3,0.152
5530,player,1701.5,732.7,1762.7,845.4,0.146
5530,player,1597.1,603.8,1662.9,721.3,0.133
5530,player,992.7,525.2,1035.9,633.4,0.131
5530,player,948.2,530.1,1003.6,732.5,0.122
5530,player,312.9,124.5,336.9,167.8,0.116
5530,ball,1097.5,541.7,1120.5,566.5,0.226
5531,player,1430.3,474.9,1510.2,631.3,0.801
5531,player,898.6,529.4,972.6,710.5,0.693
5531,player,1321.6,486.1,1391.6,640.7,0.691
5531,player,1041.2,263.0,1086.2,379.9,0.65
5531,player,564.4,492.6,642.4,678.1,0.601
5531,player,1083.4,455.1,1153.9,623.8,0.494
5531,player,1127.2,498.0,1179.7,647.8,0.415
5531,player,1599.9,601.6,1682.6,761.5,0.391
5531,player,947.6,528.1,1011.0,738.9,0.383
5531,player,1674.7,734.9,1766.9,878.5,0.262
5531,player,1085.8,455.8,1177.7,630.7,0.26
5531,player,1128.0,502.1,1179.3,604.4,0.244
5531,player,957.4,969.9,1001.6,1079.2,0.236
5531,player,1665.3,721.1,1772.3,899.3,0.221
5531,player,1690.4,736.4,1764.9,858.7,0.173
5531,player,991.7,526.2,1034.1,634.5,0.141
5531,player,1620.7,611.4,1681.2,745.5,0.137
5531,player,953.7,525.8,1001.1,663.1,0.133
5531,player,312.8,124.4,337.0,167.8,0.128
5531,player,1323.8,487.8,1387.7,602.1,0.124
5531,player,1673.0,715.6,1800.4,921.8,0.121
5531,player,957.7,525.8,995.2,639.9,0.11
5532,player,1429.8,474.0,1512.8,630.9,0.759
5532,player,1325.8,489.2,1391.6,645.3,0.747
5532,player,896.9,530.9,969.2,722.1,0.696
5532,player,1041.2,263.0,1086.1,379.0,0.643
5532,player,562.3,491.0,644.3,678.3,0.571
5532,player,1091.6,452.9,1161.0,597.3,0.421
5532,player,947.2,527.4,1008.5,739.1,0.416
5532,player,1602.3,607.8,1683.6,759.7,0.352
5532,player,1682.2,735.2,1768.8,917.5,0.288
5532,player,1121.2,507.0,1179.5,654.9,0.274
5532,player,1656.8,726.2,1772.0,926.9,0.266
5532,player,957.4,969.8,1001.6,1079.2,0.253
5532,player,1675.0,741.7,1768.0,872.2,0.229
5532,player,971.5,528.1,1036.5,736.1,0.157
5532,player,955.2,525.0,1004.0,658.9,0.155
5532,player,1623.8,614.3,1684.0,733.4,0.141
5532,player,992.2,526.9,1035.4,634.0,0.137
5532,player,989.6,529.8,1037.2,687.5,0.129
5532,player,312.9,124.4,336.9,167.8,0.121
5532,player,1126.1,509.8,1179.7,594.0,0.12
5532,player,946.3,541.4,1029.7,739.0,0.112
5532,ball,157.0,671.8,193.1,706.6,0.123
5533,player,1326.2,491.1,1395.7,662.2,0.751
5533,player,1430.3,476.6,1515.2,629.8,0.73
5533,player,894.6,539.5,963.6,724.9,0.691
5533,player,1041.4,263.2,1086.1,379.9,0.643
5533,player,1117.4,499.8,1177.4,655.8,0.562
5533,player,948.0,525.6,1003.0,738.8,0.486
5533,player,561.2,492.7,642.6,672.5,0.471
5533,player,1087.5,452.6,1160.2,613.1,0.469
5533,player,1650.6,732.5,1775.9,934.2,0.437
5533,player,1093.2,453.5,1172.5,640.4,0.289
5533,player,957.4,969.8,1001.6,1079.2,0.275
5533,player,1605.1,610.7,1684.9,759.6,0.247
5533,player,954.7,525.3,999.0,672.5,0.238
5533,player,970.4,527.5,1039.7,736.5,0.208
5533,player,987.5,528.1,1041.0,720.7,0.186
5533,player,992.7,526.4,1036.2,633.6,0.183
5533,player,1094.2,451.7,1161.0,563.4,0.166
5533,player,994.9,527.2,1031.2,610.6,0.142
5533,player,1660.4,740.5,1772.6,878.7,0.134
5533,player,947.0,544.7,1030.4,738.6,0.128
5533,player,312.8,124.5,336.9,167.9,0.126
5533,player,1635.5,616.3,1683.9,727.5,0.123
5533,player,1453.1,477.9,1517.6,566.4,0.12
5534,player,1326.8,493.8,1398.5,668.8,0.666
5534,player,1041.1,262.7,1086.4,380.4,0.641
5534,player,1426.9,482.6,1522.8,629.2,0.621
5534,player,1646.0,732.6,1789.1,937.0,0.547
5534,player,891.8,539.6,960.6,729.7,0.538
5534,player,947.1,522.8,997.8,738.0,0.51
5534,player,563.2,510.1,639.9,661.1,0.424
5534,player,1115.6,500.4,1175.1,658.1,0.393
5534,player,1094.6,451.1,1170.1,593.4,0.382
5534,player,1603.5,609.3,1686.0,758.8,0.341
5534,player,957.5,969.7,1001.7,1079.2,0.265
5534,player,948.7,547.2,1011.6,740.0,0.261
5534,player,896.2,539.4,953.8,689.1,0.257
5534,player,953.6,523.3,996.8,694.5,0.249
5534,player,967.9,536.0,1035.7,737.4,0.222
5534,player,989.6,527.2,1034.8,635.4,0.169
5534,player,1098.1,451.2,1163.2,563.4,0.162
5534,player,1629.7,614.2,1685.9,742.9,0.155
5534,player,993.7,529.0,1030.4,621.2,0.127
5534,player,1463.0,479.6,1521.5,566.9,0.124
5534,player,312.8,124.5,336.9,167.8,0.122
5535,player,1327.9,497.7,1402.5,670.2,0.748
5535,player,1041.2,262.8,1086.4,379.4,0.628
5535,player,1434.0,475.5,1530.1,630.2,0.564
5535,player,1092.7,451.5,1174.4,652.9,0.563
5535,player,888.6,538.9,968.2,732.1,0.531
5535,player,1655.4,739.9,1799.5,936.5,0.52
5535,player,947.1,520.8,999.0,737.1,0.504
5535,player,1601.5,612.1,1686.2,757.0,0.328
5535,player,949.8,521.8,1017.8,739.4,0.31
5535,player,563.6,500.3,628.2,651.9,0.308
5535,player,957.5,969.7,1001.7,1079.2,0.268
5535,player,1101.8,453.5,1172.9,590.5,0.251
5535,player,953.4,522.4,997.0,695.5,0.25
5535,player,989.5,527.1,1032.7,637.1,0.199
5535,player,1468.5,476.3,1524.4,563.4,0.178
5535,player,980.8,527.0,1034.9,704.8,0.16
5535,player,970.9,523.4,1032.5,729.7,0.153
5535,player,1635.5,616.9,1685.7,742.9,0.138
5535,player,1111.8,500.7,1175.0,655.3,0.128
5535,player,958.7,554.4,1030.6,737.6,0.127
5535,player,312.8,124.5,336.9,167.8,0.117
5535,player,890.9,540.8,953.4,686.2,0.108
5536,player,1330.1,502.1,1404.8,671.6,0.679
5536,player,1041.4,263.1,1087.1,386.0,0.679
5536,player,1095.4,450.9,1174.5,653.6,0.638
5536,player,1442.9,474.5,1530.6,627.6,0.565
5536,player,1653.6,738.5,1827.3,937.4,0.539
5536,player,889.5,542.4,965.0,727.8,0.517
5536,player,949.4,519.6,1005.0,734.9,0.479
5536,player,1357.5,503.5,1404.4,663.4,0.436
5536,player,1655.2,755.4,1786.8,936.6,0.309
5536,player,957.6,969.7,1001.6,1079.2,0.287
5536,player,1600.4,613.6,1690.2,761.1,0.27
5536,player,560.0,497.8,613.1,650.2,0.268
5536,player,1462.1,477.0,1527.3,586.5,0.256
5536,player,892.7,547.4,954.4,692.2,0.247
5536,player,1103.6,452.5,1172.3,581.4,0.242
5536,player,955.5,522.4,999.1,696.8,0.234
5536,player,992.0,526.9,1033.5,637.0,0.223
5536,player,559.3,496.7,642.3,653.0,0.209
5536,player,963.8,522.2,1032.1,734.8,0.186
5536,player,1625.2,617.8,1686.9,757.1,0.175
5536,player,987.9,527.6,1035.0,683.9,0.152
5536,player,592.4,516.5,641.5,646.8,0.133
5536,player,560.4,491.6,617.1,610.0,0.121
5536,player,1104.5,502.2,1175.6,639.1,0.119
5536,player,312.9,124.5,336.9,167.8,0.116
5537,player,1099.0,449.9,1172.6,651.2,0.761
5537,player,1041.1,262.5,1086.0,381.8,0.659
5537,player,1448.3,476.4,1531.4,625.3,0.608
